75, 36.1031227, 129.3866134, -179.4398328, -0.6000386, 85.5549550, -0.1357137, 0.1536392, 9.8932590
76, 36.1031178, 129.3866135, -179.4401830, -0.6015004, 85.5509758, -0.1357367, 0.1377536, 9.8905602
77, 36.1031178, 129.3866135, -179.4385822, -0.5966988, 85.5460582, -0.1363060, 0.1491182, 9.8908463
78, 36.1031063, 129.3866140, -179.4373064, -0.6004242, 85.5429525, -0.1326427, 0.1430299, 9.9006672
79, 36.1031017, 129.3866140, -179.4389368, -0.6012557, 85.5365758, -0.1456722, 0.1479720, 9.8938942
80, 36.1031017, 129.3866140, -179.4387137, -0.6062025, 85.5292797, -0.1306769, 0.1376407, 9.8821049
81, 0.0000000, 0.0000000, -179.4370436, -0.6049096, 85.5287414, -0.1474915, 0.1451402, 9.9001255
82, 0.0000000, 0.0000000, -179.4361532, -0.6062282, 85.5251045, -0.1484346, 0.1606812, 9.8988142
83, 36.1030779, 129.3866158, -179.4354846, -0.6120782, 85.5238185, -0.1330391, 0.1434972, 9.8961515
84, 36.1030779, 129.3866158, -179.4349113, -0.6121379, 85.5180235, -0.1371278, 0.1466375, 9.9039650
85, 0.0000000, 0.0000000, -179.4299843, -0.6127924, 85.5149441, -0.1235561, 0.1375909, 9.8926392
86, 36.1030653, 129.3866157, -179.4297152, -0.6204586, 85.5097785, -0.1308728, 0.1374190, 9.8878193
87, 36.1030592, 129.3866165, -179.4270269, -0.6214266, 85.5080705, -0.1483779, 0.1406336, 9.9023590
88, 36.1030592, 129.3866165, -179.4294577, -0.6225448, 85.5014443, -0.1471214, 0.1494247, 9.8916264
89, 0.0000000, 0.0000000, -179.4282574, -0.6195852, 85.4988899, -0.1379171, 0.1467576, 9.8977928
90, 0.0000000, 0.0000000, -179.4310350, -0.6195886, 85.4940081, -0.1329720, 0.1463217, 9.8918295
91, 36.1030418, 129.3866163, -179.4284103, -0.6198875, 85.4870119, -0.1436858, 0.1461293, 9.8827553
92, 36.1030418, 129.3866163, -179.4291481, -0.6230389, 85.4790416, -0.1393109, 0.1501561, 9.8840866
93, 36.1030353, 129.3866159, -179.4289348, -0.6231426, 85.4741030, -0.1384625, 0.1544536, 9.8976727
94, 36.1030353, 129.3866159, -179.4285717, -0.6221603, 85.4704919, -0.1243319, 0.1353980, 9.8878069
95, 0.0000000, 0.0000000, -179.4290465, -0.6220492, 85.4669614, -0.1346169, 0.1382199, 9.8910284
96, 0.0000000, 0.0000000, -179.4273878, -0.6273047, 85.4614120, -0.1287620, 0.1443501, 9.8920851
97, 36.1030181, 129.3866159, -179.4292552, -0.6249476, 85.4600849, -0.1144489, 0.1430052, 9.8879795
98, 36.1030181, 129.3866159, -179.4266775, -0.6256909, 85.4551220, -0.1388333, 0.1485955, 9.8835211
99, 36.1030118, 129.3866153, -179.4235584, -0.6213714, 85.4515667, -0.1386263, 0.1457016, 9.9050646
100, 36.1030118, 129.3866153, -179.4200828, -0.6246648, 85.4463143, -0.1476878, 0.1465627, 9.8907337
101, 0.0000000, 0.0000000, -179.4205436, -0.6261680, 85.4413528, -0.1347307, 0.1250747, 9.8968315
102, 36.1030009, 129.3866150, -179.4212428, -0.6252444, 85.4322634, -0.1369064, 0.1471669, 9.8819914
103, 36.1029985, 129.3866145, -179.4180508, -0.6243817, 85.4293489, -0.1229182, 0.1384166, 9.8840704
104, 36.1029970, 129.3866138, -179.4187572, -0.6199511, 85.4235992, -0.1405660, 0.1417705, 9.8965864
105, 36.1029970, 129.3866138, -179.4207469, -0.6169059, 85.4177952, -0.1318786, 0.1462888, 9.8961029
106, 0.0000000, 0.0000000, -179.4220894, -0.6177616, 85.4115863, -0.1374912, 0.1483564, 9.8939657
107, 0.0000000, 0.0000000, -179.4227300, -0.6166958, 85.4053879, -0.1389440, 0.1524117, 9.8893967
108, 0.0000000, 0.0000000, -179.4223390, -0.6177491, 85.3978992, -0.1325836, 0.1416113, 9.8932180
109, 0.0000000, 0.0000000, -179.4226620, -0.6184056, 85.3961649, -0.1540817, 0.1540667, 9.8906403
110, 0.0000000, 0.0000000, -179.4202412, -0.6212493, 85.3933563, -0.1393467, 0.1555049, 9.8920784
111, 0.0000000, 0.0000000, -179.4206899, -0.6254413, 85.3859453, -0.1335713, 0.1470131, 9.8959866
112, 0.0000000, 0.0000000, -179.4241933, -0.6277637, 85.3770428, -0.1362445, 0.1476660, 9.8908815
113, 0.0000000, 0.0000000, -179.4211234, -0.6271070, 85.3715086, -0.1398207, 0.1570807, 9.8937149
114, 36.1029716, 129.3866109, -179.4175962, -0.6299257, 85.3702536, -0.1392185, 0.1439915, 9.8927402
115, 36.1029716, 129.3866109, -179.4177235, -0.6279823, 85.3658643, -0.1429619, 0.1415245, 9.8948231
116, 0.0000000, 0.0000000, -179.4197910, -0.6370404, 85.3598061, -0.0945238, 0.1507823, 9.8858337
117, 36.1029619, 129.3866105, -179.4127631, -0.6328109, 85.3521428, -0.1003231, 0.1568097, 9.8126154
118, 36.1029619, 129.3866105, -179.4171942, -0.6456024, 85.3460927, -0.1588328, 0.1203412, 10.0044107
119, 0.0000000, 0.0000000, -179.4127297, -0.6420580, 85.3367395, -0.1380752, 0.1457376, 9.8602886
120, 0.0000000, 0.0000000, -179.4107726, -0.6445541, 85.3326774, -0.1433195, 0.1433417, 9.9109497
121, 0.0000000, 0.0000000, -179.4084018, -0.6458959, 85.3261528, -0.1405384, 0.1490711, 9.9073877
122, 36.1029430, 129.3866121, -179.4082290, -0.6422794, 85.3230429, -0.1215064, 0.1451874, 9.8635244
123, 36.1029395, 129.3866123, -179.4122356, -0.6496252, 85.3174562, -0.1548825, 0.1476009, 9.9085693
124, 36.1029395, 129.3866123, -179.4112456, -0.6527355, 85.3087788, -0.1263136, 0.1375236, 9.8490753
125, 0.0000000, 0.0000000, -179.4140611, -0.6586730, 85.2984853, -0.1610171, 0.1449095, 9.9158974
126, 36.1029297, 129.3866122, -179.4157518, -0.6615329, 85.2956500, -0.1402255, 0.1600187, 9.8835659
127, 36.1029263, 129.3866123, -179.4149472, -0.6637846, 85.2936149, -0.1380788, 0.1395325, 9.8903179
128, 36.1029263, 129.3866123, -179.4127081, -0.6667829, 85.2866426, -0.1485136, 0.1415275, 9.8972330
129, 36.1029206, 129.3866120, -179.4097523, -0.6649382, 85.2791128, -0.1400350, 0.1545116, 9.8628788
130, 36.1029188, 129.3866114, -179.4102147, -0.6733758, 85.2750154, -0.1413435, 0.1280501, 9.9225998
131, 36.1029188, 129.3866114, -179.4070747, -0.6687502, 85.2658362, -0.1432250, 0.1449514, 9.8541546
132, 36.1029109, 129.3866120, -179.4051131, -0.6731430, 85.2568035, -0.1405446, 0.1360788, 9.9394341
133, 36.1029079, 129.3866119, -179.4031457, -0.6692807, 85.2490187, -0.1377962, 0.1559003, 9.8593969
134, 36.1029043, 129.3866122, -179.4050813, -0.6717904, 85.2440085, -0.1437029, 0.1477043, 9.9090967
135, 36.1029011, 129.3866121, -179.4011084, -0.6700863, 85.2396245, -0.1426749, 0.1456566, 9.8862019
136, 36.1029011, 129.3866121, -179.3996934, -0.6733640, 85.2344618, -0.1414617, 0.1404321, 9.9083786
137, 36.1028964, 129.3866115, -179.3995974, -0.6754965, 85.2284741, -0.1421719, 0.1526734, 9.9143391
138, 36.1028964, 129.3866115, -179.4009693, -0.6730069, 85.2202363, -0.1330695, 0.1413844, 9.8946524
139, 36.1028899, 129.3866118, -179.4017487, -0.6777300, 85.2127929, -0.1312652, 0.1377471, 9.8835421
140, 36.1028899, 129.3866118, -179.4001438, -0.6844236, 85.2055264, -0.1424294, 0.1518738, 9.8913279
141, 0.0000000, 0.0000000, -179.4003938, -0.6855311, 85.1984081, -0.1380642, 0.1446889, 9.8891649
142, 36.1028804, 129.3866117, -179.3995665, -0.6809611, 85.1902404, -0.1346643, 0.1577673, 9.8582830
143, 36.1028804, 129.3866117, -179.3972170, -0.6855252, 85.1844335, -0.1418734, 0.1449663, 9.9091349
144, 0.0000000, 0.0000000, -179.3962080, -0.6825569, 85.1798892, -0.1383782, 0.1620694, 9.8891068
145, 36.1028710, 129.3866120, -179.3956968, -0.6814655, 85.1734624, -0.1199247, 0.1370810, 9.8991594
146, 36.1028710, 129.3866120, -179.3955370, -0.6853693, 85.1701422, -0.1355277, 0.1547552, 9.8755579
147, 0.0000000, 0.0000000, -179.3915049, -0.6847521, 85.1656675, -0.1373809, 0.1480863, 9.8578720
148, 36.1028609, 129.3866125, -179.3924325, -0.6827582, 85.1604400, -0.1341895, 0.1496495, 9.8816929
149, 36.1028586, 129.3866122, -179.3918521, -0.6827785, 85.1567602, -0.1309938, 0.1453214, 9.8790131
150, 36.1028559, 129.3866122, -179.3890711, -0.6777011, 85.1538463, -0.1475779, 0.1493248, 9.9137259
151, 36.1028544, 129.3866115, -179.3852468, -0.6815815, 85.1475115, -0.1266301, 0.1390667, 9.8754110
152, 36.1028517, 129.3866114, -179.3816553, -0.6827013, 85.1422787, -0.1342261, 0.1610376, 9.8826847
153, 36.1028517, 129.3866114, -179.3819042, -0.6845195, 85.1351700, -0.1461027, 0.1393018, 9.9187460
154, 36.1028451, 129.3866116, -179.3794881, -0.6804212, 85.1290441, -0.1458462, 0.1454369, 9.8769617
155, 36.1028451, 129.3866116, -179.3820548, -0.6817671, 85.1211205, -0.1375486, 0.1434921, 9.9250422
156, 0.0000000, 0.0000000, -179.3815233, -0.6794289, 85.1137118, -0.1332730, 0.1523346, 9.8747520
157, 0.0000000, 0.0000000, -179.3861528, -0.6840431, 85.1084924, -0.1494545, 0.1474175, 9.9030781
158, 0.0000000, 0.0000000, -179.3860145, -0.6860806, 85.1037869, -0.1410249, 0.1477229, 9.8609877
159, 36.1028285, 129.3866121, -179.3867404, -0.6897914, 85.0972395, -0.1391041, 0.1548397, 9.8824654
160, 36.1028285, 129.3866121, -179.3881755, -0.6916817, 85.0936270, -0.1259583, 0.1441904, 9.8961029
161, 36.1028223, 129.3866122, -179.3859063, -0.6914986, 85.0906878, -0.1242514, 0.1476068, 9.8878441
162, 36.1028223, 129.3866122, -179.3877147, -0.6881511, 85.0860510, -0.1379828, 0.1436988, 9.9229050
163, 36.1028172, 129.3866115, -179.3818455, -0.6850345, 85.0786667, -0.1305054, 0.1374623, 9.8666792
164, 36.1028172, 129.3866115, -179.3803047, -0.6844959, 85.0739145, -0.1315307, 0.1395091, 9.9000158
165, 36.1028094, 129.3866126, -179.3798777, -0.6857225, 85.0671372, -0.1426249, 0.1523351, 9.9069920
166, 36.1028094, 129.3866126, -179.3792323, -0.6864108, 85.0627379, -0.1413007, 0.1431170, 9.8881426
167, 36.1028052, 129.3866120, -179.3782228, -0.6894016, 85.0557957, -0.1345300, 0.1487828, 9.9043913
168, 36.1028052, 129.3866120, -179.3786802, -0.6883392, 85.0487032, -0.1334973, 0.1420048, 9.8793278
169, 36.1028001, 129.3866121, -179.3771188, -0.6879227, 85.0433440, -0.1531609, 0.1603059, 9.8840017
170, 36.1028001, 129.3866121, -179.3765905, -0.6906782, 85.0347700, -0.1412998, 0.1511926, 9.8897839
171, 0.0000000, 0.0000000, -179.3733898, -0.6927726, 85.0307894, -0.1368407, 0.1460574, 9.8808155
172, 36.1027924, 129.3866117, -179.3745531, -0.6940489, 85.0274582, -0.1373462, 0.1482442, 9.9078598
173, 36.1027924, 129.3866117, -179.3707311, -0.6903328, 85.0233293, -0.1478816, 0.1535252, 9.8830166
174, 0.0000000, 0.0000000, -179.3698414, -0.6913391, 85.0179501, -0.1356811, 0.1459934, 9.9033766
175, 0.0000000, 0.0000000, -179.3675700, -0.6912377, 85.0146980, -0.1427573, 0.1517912, 9.8933477
176, 36.1027834, 129.3866113, -179.3683193, -0.6939053, 85.0077462, -0.1375992, 0.1462078, 9.9002962
177, 36.1027812, 129.3866112, -179.3673127, -0.6976308, 85.0007091, -0.1469344, 0.1477595, 9.9013948
178, 36.1027812, 129.3866112, -179.3651860, -0.7003335, 84.9956918, -0.1390837, 0.1405207, 9.8832979
179, 36.1027767, 129.3866111, -179.3614983, -0.7000812, 84.9903660, -0.1330426, 0.1412363, 9.8942947
180, 36.1027741, 129.3866112, -179.3597711, -0.7023262, 84.9866219, -0.1395542, 0.1435968, 9.8849115
181, 36.1027741, 129.3866112, -179.3582093, -0.7080659, 84.9760051, -0.1439072, 0.1400934, 9.9036465
182, 0.0000000, 0.0000000, -179.3536342, -0.7096378, 84.9718251, -0.1334907, 0.1529951, 9.8779402
183, 36.1027685, 129.3866107, -179.3567607, -0.7133919, 84.9681354, -0.1344037, 0.1462546, 9.9056091
184, 36.1027685, 129.3866107, -179.3571463, -0.7154310, 84.9629092, -0.1272717, 0.1580184, 9.8855343
185, 36.1027644, 129.3866107, -179.3588649, -0.7195665, 84.9557009, -0.1228799, 0.1557214, 9.9009895
186, 36.1027622, 129.3866109, -179.3560905, -0.7223793, 84.9515810, -0.1377102, 0.1511236, 9.8899870
187, 36.1027597, 129.3866111, -179.3550434, -0.7269575, 84.9446349, -0.1380754, 0.1555736, 9.9006071
188, 36.1027597, 129.3866111, -179.3510103, -0.7267538, 84.9384761, -0.1330309, 0.1426934, 9.8884420
189, 36.1027550, 129.3866110, -179.3498037, -0.7304472, 84.9330239, -0.1458205, 0.1510991, 9.8968096
190, 36.1027550, 129.3866110, -179.3479717, -0.7287100, 84.9260111, -0.1508826, 0.1366900, 9.8906660
191, 36.1027504, 129.3866114, -179.3454467, -0.7263575, 84.9209771, -0.1612294, 0.1516314, 9.9075823
192, 36.1027486, 129.3866112, -179.3426696, -0.7236881, 84.9143968, -0.1353760, 0.1490646, 9.9015303
193, 36.1027465, 129.3866112, -179.3376318, -0.7238721, 84.9090533, -0.1481798, 0.1599342, 9.8914490
194, 36.1027453, 129.3866107, -179.3378716, -0.7235233, 84.9052501, -0.1409231, 0.1427795, 9.8998871
195, 36.1027430, 129.3866109, -179.3331838, -0.7198645, 84.8988929, -0.1427869, 0.1588631, 9.8820572
196, 36.1027404, 129.3866111, -179.3309523, -0.7247064, 84.8925509, -0.1430486, 0.1579128, 9.8971481
197, 36.1027379, 129.3866111, -179.3280837, -0.7236339, 84.8849759, -0.1442474, 0.1522451, 9.8939295
198, 36.1027359, 129.3866111, -179.3312030, -0.7234171, 84.8806534, -0.1193594, 0.1379601, 9.8883219
199, 36.1027359, 129.3866111, -179.3267934, -0.7275289, 84.8732944, -0.1333913, 0.1411141, 9.9046278
